SHOTN_ISIN,KOR_SECN_NM,ISSUCO_CUSTNO
41517K,이뮤니스바이오 1우,44971
41517L,이뮤니스바이오 2우,44971
41517M,이뮤니스바이오 3우,44971
41517N,이뮤니스바이오 4우,44971
41517P,이뮤니스바이오 5우,44971
417160,아이디어허브,44950
41716K,아이디어허브1우,44950
41716L,아이디어허브2우,44950
41716M,아이디어허브3우,44950
417870,오즈갤러리,44964
421050,카스해운,45263
29837S,파트론이에스엘8우,33098
29837T,파트론이에스엘9우,33098
29837V,파트론이에스엘10우,33098
34210M,맨션나인3우,37382
36016Q,한국신용데이터6우,39905
389940,메를로랩,45040
420170,스마트사운드,44641
31740K,자이에스앤디1우,35442
103700,네오텍,14044
403850,더핑크퐁컴퍼니,45069
40963K,김포마송고양지축주택위탁관리부동산투자회사1우,44278
40963L,김포마송고양지축주택위탁관리부동산투자회사2우,44278
39641S,바람인터내셔날8우,42922
418820,글라세움,45077
41882K,글라세움1우,45077
35203T,지플러스생명과학 9우,38573
396410,바람인터내셔날,42922
39641K,바람인터내셔날1우,42922
39641L,바람인터내셔날2우,42922
39641M,바람인터내셔날3우,42922
39641N,바람인터내셔날4우,42922
03671L,심텍홀딩스 8우,3671
397740,선방,42988
07594N,신영4우,9160
26087N,에스케이시그넷4우,29251
391570,지란지교챌린지스,42241
14108M,리가켐 바이오사이언스8우,17569
218700,신명산업,25112
39101L,지에이치바이오2우,42390
399810,메타블루,43249
402870,중일,43616
403250,유니언스,43640
40325K,유니언스1우,43640
24802K,젬1우,28327
24802L,젬2우,28327
24802M,젬3우,28327
24802N,젬4우,28327
24802P,젬5우,28327
24802Q,젬6우,28327
24802R,젬7우,28327
24802S,젬8우,28327
24802T,젬9우,28327
24802V,젬10우,28327
24802W,젬11우,28327
24802X,젬12우,28327
24802Y,젬13우,28327
40242K,켈스1우,43657
40242L,켈스2우,43657
40242M,켈스3우,43657
40242N,켈스4우,43657
40242P,켈스5우,43657
404280,에코네이쳐,43656
404440,웨이브랩스,43663
07432L,바이오넷2우,9007
24190R,비주얼캠프7우,27359
387570,파인메딕스,44071
396280,트레져헌터,44064
39628K,트레져헌터 1우,44064
408170,자비스넷,44059
40817K,자비스넷1우,44059
40817L,자비스넷2우,44059
37966R,이브이알스튜디오7우,41219
396400,에스제이아이,43637
36376P,이랑텍5우,39508
395260,마이체크업,43758
400730,영일엔지니어링,43759
405580,팬택씨앤아이엔지니어링,43795
405650,프롬코리아,43813
36376Q,이랑텍6우,39508
06641K,버킷스튜디오1우,8118
392920,글로벌심텍,44158
403730,어바웃펫,44212
40373K,어바웃펫1우,44212
40373L,어바웃펫2우,44212
408710,따뜻한꿈,44080
412820,디비로보틱스,44663
413900,알앤지솔루션,44679
414790,수성기체산업,44670
15781W,마그트론11우,18861
22267T,플럼라인생명과학 9우,25685
33174L,아우토크립트 2우,36260
33174M,아우토크립트 3우,36260
33174Q,아우토크립트 6우,36260
33174R,아우토크립트 7우,36260
415670,참테크놀로지,44869
416170,라운즈,44904
41617K,라운즈1우,44904
33063K,오브이메디1우,36152
415400,트랜드아이,44833
418990,엠진바이오,45088
41899K,엠진바이오 1우,45088
41899L,엠진바이오 2우,45088
41899M,엠진바이오 3우,45088
41899N,엠진바이오 4우,45088
41899P,엠진바이오 5우,45088
41899Q,엠진바이오 6우,45088
419030,에이스엠자임,45079
39026N,콘랩컴퍼니4우,42276
417090,솔란드,44907
41709K,솔란드1우,44907
41709L,솔란드2우,44907
418980,이스트게임즈,45365
421710,팀스토리,45354
28171L,엠디스퀘어2우,31368
418760,스탠드업테라퓨티스,44913
41887M,디디아이에스에스280위탁관리부동산투자회사3우,45110
187540,네오랩컨버전스,21998
209520,서원기술,24195
417760,아트스퀘어앤컬쳐,44955
41776K,아트스퀘어앤컬쳐1우,44955
01372K,씨비아이1우,1372
41882L,글라세움2우,45077
41882M,글라세움3우,45077
41882N,글라세움4우,45077
08625L,화신테크2우,4151
34851Q,네오오토6우,37944
422770,케이비부산오시리아호텔위탁관리부동산투자회사,45509
426890,오투컴퍼니,45903
427070,지앤지인텍,45874
36162S,스테이지파이브8우,39499
364950,에이아이코리아,39686
41269K,엔케이젠1우,44482
074350,콘텔라,9002
297480,스프링클라우드,32871
29748K,스프링클라우드1우,32871
29748L,스프링클라우드2우,32871
448860,비케이엠,48158
449890,다온아이앤씨,48154
34601M,타이드 3우,47785
27322R,뷰텔7우,30467
43771M,디셈버앤컴퍼니3우,27480
458970,투네이션,50914
477640,한국투자안성물류제1호위탁관리부동산투자회사,50913
47764K,한국투자안성물류제1호위탁관리부동산투자회사1우,50913
47764L,한국투자안성물류제1호위탁관리부동산투자회사2우,50913
482670,피닉스다트,51009
148990,웰랑,17934
06641L,버킷스튜디오2우,8118
12160N,나노신소재4우,16136
41768E,정육각19우,44914
40592K,나라셀라 1우,43885
36016S,한국신용데이터8우,39905
446550,대덕정밀,47840
32538K,아데나소프트웨어1우,38442
447800,브릿지벤처스,48004
448550,샐리쿡,48053
44855K,샐리쿡1우,48053
44855L,샐리쿡2우,48053
451210,닥터아파트,48289
15782L,네파3우,18863
455240,세스,48723
457900,덴티스트리인베스트먼트,48912
444530,심플랫폼,51087
476080,엠83,50832
45951M,나우로보틱스 3우,50654
373160,데이원컴퍼니,46752
37316K,데이원컴퍼니1우,46752
37316L,데이원컴퍼니2우,46752
37316M,데이원컴퍼니3우,46752
37316N,데이원컴퍼니4우,46752
37316P,데이원컴퍼니5우,46752
37316Q,데이원컴퍼니6우,46752
37316R,데이원컴퍼니7우,46752
37316S,데이원컴퍼니8우,46752
37316T,데이원컴퍼니9우,46752
37316V,데이원컴퍼니10우,46752
37316W,데이원컴퍼니11우,46752
412550,텐핑,45466
41255K,텐핑 1우,45466
41255L,텐핑 2우,45466
41255M,텐핑 3우,45466
41255N,텐핑 4우,45466
41255P,텐핑 5우,45466
41255Q,텐핑 6우,45466
41255R,텐핑 7우,45466
41255S,텐핑 8우,45466
41255T,텐핑 9우,45466
41255V,텐핑 10우,45466
41255W,텐핑 11우,45466
425110,잉카엔트웍스,47098
24279K,엔피이1우,27446
24279L,엔피이2우,27446
440870,엔씨지커뮤니케이션,47238
31142Q,씨지아이 6우,39220
25090M,메디포럼3우,28234
455700,에이투젠,48770
45570K,에이투젠1우,48770
28126Q,더트라이브6우,31343
43272K,퀄리타스반도체1우,48803
447950,앤봄,48031
452370,큐로드,48804
45237K,큐로드1우,48804
45237L,큐로드2우,48804
45237M,큐로드3우,48804
45237N,큐로드4우,48804
45237P,큐로드5우,48804
45237Q,큐로드6우,48804
45237R,큐로드7우,48804
45237S,큐로드8우,48804
455080,씨투씨소재,48805
45508K,씨투씨소재1우,48805
28163S,에잇퍼센트8우,31335
28163T,에잇퍼센트9우,31335
28163V,에잇퍼센트10우,31335
00532L,국동 2우,532
31814S,에스엠티바이오 8우,34959
455230,이너보틀,48782
45523K,이너보틀1우,48782
45523L,이너보틀2우,48782
45523M,이너보틀3우,48782
45523N,이너보틀4우,48782
45523P,이너보틀5우,48782
45523Q,이너보틀6우,48782
45590K,엔젤로보틱스 1우,48760
45590L,엔젤로보틱스 2우,48760
45590M,엔젤로보틱스 3우,48760
45590N,엔젤로보틱스 4우,48760
45590P,엔젤로보틱스 5우,48760
45590Q,엔젤로보틱스 6우,48760
45590R,엔젤로보틱스 7우,48760
456000,엠디에스인텔리전스,48873
457590,비에프바이오,48886
24767C,하이리움산업17우,28068
395350,하이센스바이오,49522
28993N,웨이비스 4우,38268
459210,에코프로이노베이션,42001
469750,아이비젼웍스,50415
472790,에트,50409
475470,유비스랩,50688
47547K,유비스랩1우,50688
47547L,유비스랩2우,50688
475580,에이럭스,50847
25953V,식신10우,43738
39442Z,리센스메디컬 14우,42655
420230,진스토리,45148
19223M,아리바이오3우,22431
32232K,엠셀1우,35350
404780,삼화제분,4228
420150,한류미디어센터,45204
421840,리킷,45493
35730P,애자일소다 5우,38861
35064N,주빅 4우,38298
383620,로우카본,46385
432620,씨디바이오,46397
31139K,네오크레마 1우,35373
39011Q,애니메디솔루션 6우,44041
44769P,아이오바이오 5우,48084
451630,이아이옵,48427
452040,이브로드캐스팅,48392
03331K,엠투엔1우,3331
08901P,켐트로닉스 5우,10963
44141A,핏펫 15우,47321
13679N,동화일렉트로라이트 4우,21209
33174S,아우토크립트 8우,36260
442060,에이알알루미늄,48051
453170,나노시스템,49088
456710,유니슨에이치케이알,49084
45671K,유니슨에이치케이알1우,49084
44141B,핏펫 16우,47321
44141C,핏펫 17우,47321
44929S,네오켄바이오 8우,48117
24201T,타스글로벌9우,27394
24201V,타스글로벌10우,27394
426530,메타록,45972
429200,코르테크,45985
01683K,한국씨티은행7우,1683
28833Z,브릿지바이오 14우,32047
38215K,온코크로스1우,45776
41692M,오리온이엔씨3우,45166
433260,유라테크놀로지,46603
43326K,유라테크놀로지1우,46603
433570,청담텀블러에프앤비,46604
17990M,유티아이 3우,30343
35695Q,클래스101 6우,39088
418260,메디컬아이피,48134
41826K,메디컬아이피 1우,48134
41826L,메디컬아이피 2우,48134
41826M,메디컬아이피 3우,48134
41826N,메디컬아이피 4우,48134
41826P,메디컬아이피 5우,48134
41826Q,메디컬아이피 6우,48134
41826R,메디컬아이피 7우,48134
41826S,메디컬아이피 8우,48134
41826T,메디컬아이피 9우,48134
449220,토탈아즈,48105
449640,고려기술,48133
24251B,발레앤모델16우,28539
243270,파이온텍,48000
24327K,파이온텍1우,48000
24327L,파이온텍2우,48000
25861M,케일럼3우,29442
448060,우정물류사업,48001
449320,케이제십오호위탁관리부동산투자회사,48172
44932K,케이제십오호위탁관리부동산투자회사1우,48172
19303Q,도이치파이낸셜 6우,22527
360620,러셀로보틱스,48614
442080,얍글로벌,48601
451550,우수안비티,48455
30613T,트렌비9우,33745
463240,대단한에프앤비,49482
12683L,이노그리드2우,15586
32038X,테토스12우,35250
42277K,케이비부산오시리아호텔위탁관리부동산투자회사1우,45509
42277L,케이비부산오시리아호텔위탁관리부동산투자회사2우,45509
467600,야나두,50051
46760K,야나두1우,50051
46760L,야나두2우,50051
46760M,야나두3우,50051
46760N,야나두4우,50051
46760P,야나두5우,50051
46760Q,야나두6우,50051
253950,케이피티,45492
426740,셀러비코리아,45951
42674K,셀러비코리아1우,45951
42674L,셀러비코리아2우,45951
42674M,셀러비코리아3우,45951
42674N,셀러비코리아4우,45951
42674P,셀러비코리아5우,45951
37574M,프레임몬타나3우,40734
443100,밸류트러스트제17호위탁관리부동산투자회사,47561
44310K,밸류트러스트제17호위탁관리부동산투자회사1우,47561
443750,티에프엠,47555
429410,유니원,45989
439700,쓰리디오엔에스,47375
43970K,쓰리디오엔에스 1우,47375
43970L,쓰리디오엔에스 2우,47375
442120,피코엔텍,47365
44212K,피코엔텍1우,47365
44212L,피코엔텍2우,47365
440570,한국에프앤비홀딩스,47390
34601K,타이드1우,47785
34601L,타이드2우,47785
44141G,핏펫 21우,47321
45592M,라다하임3우,48849
45592N,라다하임4우,48849
45755K,우진엔텍1우,49430
45755L,우진엔텍2우,49430
46235K,이노스페이스 1우,49414
46235L,이노스페이스 2우,49414
46235M,이노스페이스 3우,49414
46235N,이노스페이스 4우,49414
46235P,이노스페이스 5우,49414
46235Q,이노스페이스 6우,49414
46235R,이노스페이스 7우,49414
46235S,이노스페이스 8우,49414
46235T,이노스페이스 9우,49414
46235V,이노스페이스 10우,49414
46235W,이노스페이스 11우,49414
46235X,이노스페이스 12우,49414
46235Y,이노스페이스 13우,49414
462570,엑시스모빌리티,49438
32927L,아이크로진2우,36007
480330,건진건설,51240
481620,정품건설산업,51241
481640,세운건설,51239
481940,에이치엘비일렉,51245
43523L,케이원제19호위탁관리부동산투자회사2우,46996
440280,지아이티,47202
10081K,솔버스1우,12658
438670,덴오믹스,47183
438800,맥스퀘어,47178
440010,아토세이프,47488
44001K,아토세이프1우,47488
356880,바이오앱,48042
35688K,바이오앱1우,48042
35688L,바이오앱2우,48042
35688M,바이오앱3우,48042
35688N,바이오앱4우,48042
35688P,바이오앱5우,48042
35688Q,바이오앱6우,48042
39009S,더프라자8우,42035
448270,제이에스엘텍,48043
38790R,벤텍스7우,42164
451260,재믹스씨앤비,48292
25090N,메디포럼4우,28234
430200,성이바이오,46170
440140,단비교육,48791
455460,문창,48747
455680,바오밥파트너즈,48789
45568K,바오밥파트너즈1우,48789
24767B,하이리움산업16우,28068
30613N,트렌비4우,33745
30613P,트렌비5우,33745
30613Q,트렌비6우,33745
30613R,트렌비7우,33745
30613S,트렌비8우,33745
30613V,트렌비10우,33745
30613W,트렌비11우,33745
30613X,트렌비12우,33745
30613Y,트렌비13우,33745
414380,엔원테크,49618
41438K,엔원테크 1우,49618
41438L,엔원테크 2우,49618
464760,리덴코리아,49615
465830,코람코더원강남제1호위탁관리부동산투자회사,49796
46583K,코람코더원강남제1호위탁관리부동산투자회사1우,49796
464940,앤에스알시,49657
465260,퓨어랜드,49697
466430,해신,49933
46643K,해신1우,49933
46643L,해신2우,49933
46643M,해신3우,49933
25090R,메디포럼7우,28234
469600,이엘에바타,50088
35695S,클래스101 8우,39088
30802Z,그리너지14우,33984
39641X,바람인터내셔날12우,42922
462980,아이지넷,51294
476820,클라우드랩,51091
47682K,클라우드랩1우,51091
477660,친환경세상보통주,51084
477820,유플리트,51015
47782K,유플리트1우,51015
477850,마키나락스,51197
47785K,마키나락스1우,51197
47785L,마키나락스2우,51197
47785M,마키나락스3우,51197
47785N,마키나락스4우,51197
47785P,마키나락스5우,51197
47785Q,마키나락스6우,51197
47785R,마키나락스7우,51197
47785S,마키나락스8우,51197
47785T,마키나락스9우,51197
47785V,마키나락스10우,51197
47785W,마키나락스11우,51197
480370,씨케이솔루션,51280
38566W,테이크원컴퍼니11우,41865
471900,메디치소프트,50366
471930,시그니티,50385
472210,비욘드그룹,50380
473940,비투엘물류,50547
41182X,펀다12우,44740
446180,이지서티,48046
446340,지엘케이인터내셔날,47877
439950,피씨엔씨,47603
443930,한국미디어,47842
447440,일선글로벌,47858
29164K,한주하이텍1우,32403
11138K,동인기연1우,13873
451190,컴퍼니포엠디,48287
465080,에스피바이오텍,50400
46508K,에스피바이오텍1우,50400
27322P,뷰텔5우,30467
47515K,에스케이이터닉스1우,50741
486280,지비이노베이션,51420
48628K,지비이노베이션1우,51420
30537P,모닛5우,33677
424670,케이티서비스남부,45870
163670,옥서스,19440
34019M,롤링필로우3우,37073
434120,아카에이아이,46591
00334P,SK에코플랜트 9우,334
17848R,티디엘7우,21105
449010,하렉스인포텍,48370
451070,엠티에이치콘트롤밸브,10853
451690,케이테마파크,48321
17848S,티디엘8우,21105
464840,메디프레소,49630
46484K,메디프레소1우,49630
46484L,메디프레소2우,49630
46484M,메디프레소3우,49630
46484N,메디프레소4우,49630
46484P,메디프레소5우,49630
46484Q,메디프레소6우,49630
46484R,메디프레소7우,49630
46484S,메디프레소8우,49630
46484T,메디프레소9우,49630
46484V,메디프레소10우,49630
46484W,메디프레소11우,49630
